,名前,天気,ラウンド,頭数,馬番,斥量,フィールド,距離,馬場,馬場指数,着差,タイム指数,上り,馬体重,賞金,着順,タイム
34340,1,1,6,13,4,52.0,1.0,2200,1,-12.0,4.4,58.0,37.1,22.0,0.0,12,137.9
34341,1,1,6,13,9,56.0,1.0,2200,1,-12.0,8.7,26.0,43.1,26.0,0.0,13,142.20000000000002
34342,1,1,6,16,7,56.0,1.0,1800,1,-9.0,-0.5,82.0,36.8,64.0,600.0,1,115.50000000000001
34343,1,1,6,16,8,56.0,1.0,1800,1,-9.0,1.4,70.0,38.0,12.0,150.0,3,116.9
34344,1,1,6,16,2,56.0,1.0,1800,1,-9.0,4.3,41.0,39.9,60.0,0.0,8,119.80000000000001
34345,1,1,6,16,14,54.0,1.0,1800,1,-9.0,6.5,21.0,42.5,60.0,0.0,11,122.00000000000001
34346,1,1,6,16,13,54.0,1.0,1800,1,-9.0,10.2,-11.0,46.2,22.0,0.0,15,125.7
34347,1,1,6,16,16,54.0,1.0,1800,1,-9.0,10.2,-11.0,46.2,70.0,0.0,16,125.7
34348,1,1,7,15,13,54.0,1.0,1400,1,4.0,1.2,73.0,38.8,34.0,110.0,4,87.10000000000001
34349,1,1,7,15,5,54.0,1.0,1400,1,4.0,1.2,73.0,39.1,72.0,0.0,6,87.10000000000001
34350,1,1,7,15,14,54.0,1.0,1400,1,4.0,1.2,73.0,38.7,82.0,73.0,5,87.10000000000001
34351,1,1,7,15,2,54.0,1.0,1400,1,4.0,1.7,67.0,38.5,60.0,0.0,9,87.60000000000001
34352,1,1,7,15,3,54.0,1.0,1400,1,4.0,0.8,78.0,37.8,16.0,180.0,3,86.7
34353,1,1,10,14,6,57.0,1.0,1600,1,-7.0,0.4,103.0,35.7,18.0,270.0,4,93.7
34354,1,1,10,14,2,57.0,1.0,1600,1,-7.0,1.3,93.0,36.8,78.0,0.0,12,94.60000000000001
34355,1,1,10,14,9,57.0,1.0,1600,1,-7.0,1.4,92.0,37.2,52.0,0.0,14,94.7
34356,1,1,10,14,8,55.0,1.0,1600,1,-7.0,1.3,93.0,36.8,78.0,0.0,13,94.60000000000001
34357,1,1,10,14,7,57.0,1.0,1600,1,-7.0,1.1,95.0,35.8,80.0,0.0,10,94.4
34358,1,1,10,14,3,55.0,1.0,1600,1,-7.0,1.1,95.0,36.8,60.0,0.0,9,94.4
34359,1,1,10,14,5,55.0,1.0,1600,1,-7.0,1.3,93.0,36.4,26.0,0.0,11,94.60000000000001
34360,1,1,10,14,14,57.0,1.0,1600,1,-7.0,0,107.0,36.2,18.0,738.4,2,93.30000000000001
34361,1,1,10,14,4,57.0,1.0,1600,1,-7.0,0.5,101.0,36.0,56.0,182.0,5,93.80000000000001
34362,1,1,11,8,9,55.0,1.0,2200,1,-9.0,0.5,0.0,36.0,56.0,0.0,5,93.80000000000001
34363,1,1,11,8,3,54.0,1.0,2200,1,-9.0,0.9,98.0,34.6,80.0,0.0,6,133.8
34364,1,1,11,8,4,56.0,1.0,2200,1,-9.0,-0.2,104.0,34.4,98.0,1842.4,1,132.9
34365,1,1,11,8,2,55.0,1.0,2200,1,-9.0,0.4,100.0,34.5,44.0,463.2,3,133.3
34366,1,1,11,8,1,53.0,1.0,2200,1,-9.0,0.7,98.0,34.3,42.0,270.0,4,133.6
34367,1,1,11,8,5,54.0,1.0,2200,1,-9.0,0.2,101.0,34.5,60.0,736.4,2,133.1
34368,1,1,11,8,10,55.0,1.0,2200,1,-9.0,0.2,0.0,34.5,60.0,0.0,2,133.1
34369,1,1,10,16,15,57.0,1.0,1400,1,1.0,1,88.0,38.3,28.0,0.0,7,85.60000000000001
34370,1,1,10,16,14,55.0,1.0,1400,1,1.0,0.7,92.0,38.4,94.0,150.0,5,85.30000000000001
34371,1,1,10,16,9,57.0,1.0,1400,1,1.0,0,100.0,36.9,84.0,610.4,2,84.60000000000001
34372,1,1,10,16,1,57.0,1.0,1400,1,1.0,1.5,82.0,39.3,26.0,0.0,10,86.10000000000001
34373,1,1,10,16,3,57.0,1.0,1400,1,1.0,1.1,87.0,37.6,4.0,0.0,9,85.7
34374,1,1,10,16,7,57.0,1.0,1400,1,1.0,1.1,87.0,38.8,6.0,0.0,8,85.7
34375,1,1,10,16,8,57.0,1.0,1400,1,1.0,1.6,81.0,39.0,20.0,0.0,12,86.2
34376,1,1,10,16,12,57.0,1.0,1400,1,1.0,1.9,77.0,39.3,80.0,0.0,13,86.5
34377,1,1,10,16,13,57.0,1.0,1400,1,1.0,0.8,90.0,38.7,32.0,0.0,6,85.4
34378,1,1,10,16,16,57.0,1.0,1400,1,1.0,3,64.0,40.0,20.0,0.0,15,87.60000000000001
34379,1,1,9,16,2,57.0,1.0,1800,1,-8.0,-0.3,100.0,38.3,58.0,1538.5,1,112.7
34380,1,1,9,16,9,57.0,1.0,1800,1,-8.0,1.4,90.0,37.8,20.0,0.0,12,114.10000000000001
34381,1,1,9,16,3,55.0,1.0,1800,1,-8.0,0.5,96.0,37.7,84.0,0.0,7,113.2
34382,1,1,9,16,5,57.0,1.0,1800,1,-8.0,0.4,96.0,38.1,98.0,75.0,5,113.10000000000001
34383,1,1,9,16,11,57.0,1.0,1800,1,-8.0,1.6,86.0,39.5,54.0,0.0,14,114.30000000000001
34384,1,1,9,16,1,57.0,1.0,1800,1,-8.0,0.4,96.0,38.3,32.0,230.0,4,113.10000000000001
34385,1,1,9,16,16,57.0,1.0,1800,1,-8.0,1.1,90.0,38.3,6.0,0.0,11,113.80000000000001
34386,1,1,9,16,12,57.0,1.0,1800,1,-8.0,0.9,92.0,38.7,20.0,0.0,10,113.60000000000001
34387,1,1,9,16,4,57.0,1.0,1800,1,-8.0,0.3,97.0,38.2,90.0,385.5,3,113.0
34388,1,1,9,16,8,57.0,1.0,1800,1,-8.0,0.3,97.0,38.4,80.0,611.0,2,113.0
34389,1,1,9,16,10,57.0,1.0,1800,1,-8.0,0.9,92.0,38.4,98.0,0.0,9,113.60000000000001
34390,1,1,9,16,14,57.0,1.0,1800,1,-8.0,1.8,84.0,39.3,76.0,0.0,15,114.50000000000001
34391,1,1,9,16,15,57.0,1.0,1800,1,-8.0,2,82.0,40.1,22.0,0.0,16,114.7
34404,1,1,11,14,8,54.0,1.0,1800,1,-6.0,1.1,85.0,36.6,32.0,0.0,9,109.30000000000001
34405,1,1,11,14,1,54.0,1.0,1800,1,-6.0,4,58.0,39.8,46.0,0.0,13,112.2
34406,1,1,11,14,14,54.0,1.0,1800,1,-6.0,0.1,94.0,36.3,46.0,1414.4,2,108.30000000000001
34407,1,1,11,14,10,54.0,1.0,1800,1,-6.0,0.8,88.0,37.2,88.0,0.0,7,109.0
34408,1,1,11,14,7,54.0,1.0,1800,1,-6.0,1.7,79.0,38.2,50.0,0.0,12,109.9
34409,1,1,11,14,5,54.0,1.0,1800,1,-6.0,1.2,84.0,38.1,36.0,0.0,10,109.4
34410,1,1,11,14,12,54.0,1.0,1800,1,-6.0,0.4,91.0,36.9,74.0,887.2,3,108.60000000000001
34411,1,1,11,14,13,54.0,1.0,1800,1,-6.0,-0.1,95.0,36.7,80.0,3550.4,1,108.2
34412,1,1,11,14,3,54.0,1.0,1800,1,-6.0,0.6,89.0,36.1,58.0,530.0,4,108.80000000000001
34413,1,1,11,14,2,54.0,1.0,1800,1,-6.0,5.3,46.0,41.8,30.0,0.0,14,113.5
34414,1,1,11,14,11,54.0,1.0,1800,1,-6.0,0.6,89.0,37.2,82.0,350.0,5,108.80000000000001
34415,1,1,11,14,9,54.0,1.0,1800,1,-6.0,0.8,88.0,36.4,22.0,0.0,6,109.0
34418,1,1,9,15,14,56.0,1.0,1200,1,-9.0,1.2,71.0,35.3,70.0,0.0,9,70.5
34419,1,1,9,15,1,56.0,1.0,1200,1,-9.0,0,88.0,35.1,82.0,1044.3,1,69.30000000000001
34420,1,1,9,15,3,56.0,1.0,1200,1,-9.0,1.5,66.0,36.6,0.0,0.0,11,70.80000000000001
34421,1,1,9,15,5,54.0,1.0,1200,1,-9.0,0,88.0,34.9,12.0,409.8,2,69.30000000000001
34422,1,1,9,15,9,56.0,1.0,1200,1,-9.0,1.8,62.0,36.1,80.0,0.0,13,71.10000000000001
34423,1,1,9,15,6,56.0,1.0,1200,1,-9.0,1.8,0.0,36.1,80.0,0.0,13,71.10000000000001
34424,1,1,9,15,13,56.0,1.0,1200,1,-9.0,1.2,71.0,35.7,56.0,0.0,10,70.5
34425,1,1,9,15,15,56.0,1.0,1200,1,-9.0,0.8,77.0,35.0,42.0,101.0,5,70.10000000000001
34426,1,1,9,15,2,54.0,1.0,1200,1,-9.0,2.1,58.0,36.7,96.0,0.0,14,71.4
34427,1,1,9,15,10,56.0,1.0,1200,1,-9.0,1.8,62.0,36.2,64.0,0.0,12,71.10000000000001
34428,1,1,9,15,7,56.0,1.0,1200,1,-9.0,3.2,42.0,38.3,70.0,0.0,15,72.5
34429,1,1,12,9,4,55.0,1.0,1800,1,-8.0,2.5,74.0,39.8,92.0,0.0,8,115.7
34430,1,1,8,8,6,57.0,1.0,2400,1,-9.0,2,73.0,37.2,62.0,0.0,8,150.0
34431,1,1,12,9,6,55.0,1.0,1800,1,-8.0,4.3,58.0,41.1,88.0,0.0,9,117.50000000000001
34432,1,1,7,16,2,57.0,1.0,1200,1,-9.0,2.8,51.0,39.9,62.0,0.0,16,74.4
34433,1,1,12,10,3,57.0,1.0,1200,1,1.0,2.1,63.0,38.4,66.0,0.0,10,74.60000000000001
34434,1,1,7,16,7,53.0,1.0,1200,1,-9.0,1,76.0,38.1,44.0,0.0,11,72.60000000000001
34435,1,1,7,16,16,57.0,1.0,1200,1,-9.0,0,90.0,38.0,72.0,760.0,1,71.60000000000001
34436,1,1,7,16,5,57.0,1.0,1200,1,-9.0,0.1,88.0,37.7,8.0,190.0,3,71.7
34437,1,1,8,8,3,55.0,1.0,2400,1,-9.0,1.8,75.0,37.3,72.0,0.0,6,149.8
34438,1,1,12,9,7,57.0,1.0,1800,1,-8.0,1.1,86.0,38.6,18.0,190.0,3,114.30000000000001
34439,1,1,7,16,11,55.0,1.0,1200,1,-9.0,1,76.0,37.5,52.0,0.0,10,72.60000000000001
34440,1,1,12,9,9,57.0,1.0,1800,1,-8.0,0.1,95.0,38.2,94.0,300.0,2,113.30000000000001
34441,1,1,7,16,3,55.0,1.0,1200,1,-9.0,1.4,70.0,38.6,94.0,0.0,13,73.0
34442,1,1,7,16,9,52.0,1.0,1200,1,-9.0,0.4,84.0,38.0,84.0,76.0,5,72.0
34443,1,1,7,5,5,55.0,1.0,1800,1,1.0,0,88.0,36.8,84.0,190.0,3,114.80000000000001
34444,1,1,12,9,1,57.0,1.0,1800,1,-8.0,-0.1,96.0,37.9,96.0,760.0,1,113.2
34445,1,1,12,10,4,55.0,1.0,1200,1,1.0,1.1,77.0,37.7,96.0,0.0,7,73.60000000000001
34446,1,1,7,5,4,55.0,1.0,1800,1,1.0,0,87.0,37.0,70.0,760.0,1,114.80000000000001
34447,1,1,7,16,10,57.0,1.0,1200,1,-9.0,0.2,87.0,37.3,24.0,110.0,4,71.80000000000001
34448,1,1,12,10,7,57.0,1.0,1200,1,1.0,-0.3,93.0,37.0,90.0,760.0,1,72.5
34449,1,1,7,5,1,54.0,1.0,1800,1,1.0,2.3,64.0,39.9,42.0,76.0,5,117.10000000000001
34450,1,1,7,16,4,57.0,1.0,1200,1,-9.0,1.1,77.0,37.3,80.0,0.0,12,72.7
34451,1,1,12,9,5,57.0,1.0,1800,1,-8.0,1.9,79.0,39.9,94.0,110.0,4,115.10000000000001
34452,1,1,12,9,3,57.0,1.0,1800,1,-8.0,1.9,80.0,38.5,18.0,76.0,5,115.10000000000001
34453,1,1,12,9,2,55.0,1.0,1800,1,-8.0,2.1,77.0,39.0,68.0,0.0,7,115.30000000000001
34454,1,1,8,8,8,57.0,1.0,2400,1,-9.0,-0.2,89.0,35.8,6.0,760.0,1,148.0
34455,1,1,8,8,1,57.0,1.0,2400,1,-9.0,0.4,84.0,36.3,84.0,190.0,3,148.4
34456,1,1,8,8,4,57.0,1.0,2400,1,-9.0,2,73.0,37.6,6.0,0.0,7,150.0
34457,1,1,12,10,5,57.0,1.0,1200,1,1.0,0.5,86.0,37.2,30.0,76.0,5,73.0
34458,1,1,4,14,6,56.0,1.0,2000,1,1.0,2,57.0,39.7,62.0,0.0,9,131.70000000000002
34459,1,1,3,16,14,56.0,1.0,1200,1,-8.0,0.2,75.0,39.0,92.0,200.0,2,72.7
34460,1,1,6,15,2,56.0,1.0,2200,1,-6.0,1.1,77.0,37.7,84.0,0.0,9,136.6
34461,1,1,6,16,12,54.0,1.0,1800,1,-9.0,1.1,77.0,35.8,36.0,51.0,5,109.0
34462,1,1,6,16,5,54.0,1.0,1800,1,-9.0,0.4,84.0,35.2,50.0,77.0,4,108.30000000000001
34463,1,1,1,16,6,54.0,1.0,1200,1,-5.0,0.2,60.0,39.3,20.0,200.0,2,74.0
34464,1,1,6,15,3,54.0,1.0,2200,1,-6.0,0.2,84.0,37.8,48.0,130.0,3,135.70000000000002
34465,1,1,3,16,4,56.0,1.0,1200,1,-8.0,1.1,63.0,38.8,88.0,0.0,6,73.60000000000001
34466,1,1,2,16,2,56.0,1.0,1800,1,-4.0,4.2,41.0,40.8,74.0,0.0,14,119.80000000000001
34467,1,1,4,14,4,55.0,1.0,2000,1,1.0,1.8,58.0,40.2,6.0,0.0,8,131.5
34468,1,1,6,16,6,54.0,1.0,1800,1,-9.0,0.2,87.0,34.5,62.0,200.0,2,108.10000000000001
34469,1,1,2,13,2,56.0,1.0,1800,1,1.0,-1.3,74.0,39.4,94.0,510.0,1,115.80000000000001
34470,1,1,1,16,8,54.0,1.0,1400,1,1.0,0.8,80.0,38.8,38.0,130.0,3,86.30000000000001
34471,1,1,3,13,7,56.0,1.0,1200,1,1.0,-0.1,68.0,38.8,6.0,510.0,1,74.30000000000001
34472,1,1,2,13,12,56.0,1.0,1800,1,1.0,1.4,61.0,39.2,92.0,77.0,4,117.2
34473,1,1,3,13,14,53.0,1.0,1200,1,1.0,0.8,56.0,39.8,62.0,51.0,5,75.10000000000001
34474,1,1,3,13,1,54.0,1.0,1200,1,1.0,1.6,45.0,39.7,44.0,0.0,9,75.9
34475,1,1,6,15,7,54.0,1.0,2200,1,-6.0,3.1,62.0,39.4,64.0,0.0,15,138.60000000000002
34476,1,1,1,16,9,54.0,1.0,1200,1,-5.0,1.1,48.0,39.9,88.0,0.0,8,74.9
34477,1,1,1,16,9,54.0,1.0,1400,1,1.0,3.4,49.0,40.2,32.0,0.0,13,88.9
34478,1,1,6,16,8,54.0,1.0,1800,1,-9.0,-0.2,89.0,34.0,20.0,510.0,1,107.9
34479,1,1,3,13,9,56.0,1.0,1200,1,1.0,1.3,50.0,40.3,10.0,0.0,7,75.60000000000001
34480,1,1,5,16,8,52.0,1.0,1800,1,-6.0,0.5,64.0,36.5,96.0,130.0,3,111.9
34481,1,1,1,16,1,53.0,1.0,1200,1,-5.0,0.4,57.0,39.9,42.0,130.0,3,74.2
34482,1,1,1,16,10,54.0,1.0,1400,1,1.0,3,54.0,39.3,54.0,0.0,11,88.5
34483,1,1,6,15,6,54.0,1.0,2200,1,-6.0,0.8,79.0,38.4,18.0,0.0,7,136.3
34484,1,1,2,16,8,56.0,1.0,1800,1,-4.0,1.7,63.0,40.2,70.0,51.0,5,117.30000000000001
34485,1,1,6,16,16,54.0,1.0,1800,1,-9.0,1.5,73.0,35.7,62.0,0.0,7,109.4
34486,1,1,3,16,11,55.0,1.0,1200,1,-8.0,-0.2,78.0,38.3,70.0,510.0,1,72.5
34487,1,1,6,15,14,55.0,1.0,2200,1,-6.0,1.1,77.0,38.7,66.0,0.0,8,136.6
34488,1,1,1,16,12,54.0,1.0,1200,1,-5.0,1.5,42.0,40.3,56.0,0.0,11,75.30000000000001
34489,1,1,2,16,7,55.0,1.0,1800,1,-4.0,4.1,42.0,40.8,24.0,0.0,13,119.7
34490,1,1,2,13,7,54.0,1.0,1800,1,1.0,3.5,42.0,43.2,70.0,0.0,10,119.30000000000001
34491,1,1,3,16,6,56.0,1.0,1200,1,-8.0,1.3,60.0,39.2,86.0,0.0,9,73.80000000000001
34492,1,1,1,16,13,51.0,1.0,1200,1,-5.0,0.6,55.0,40.1,10.0,51.0,5,74.4
34493,1,1,1,16,11,54.0,1.0,1200,1,-5.0,1.1,48.0,40.8,68.0,0.0,9,74.9
34494,1,1,6,16,9,54.0,1.0,1800,1,-9.0,1.8,70.0,35.7,40.0,0.0,9,109.7
34495,1,1,2,16,14,54.0,1.0,1800,1,-4.0,3,52.0,41.4,72.0,0.0,8,118.60000000000001
34496,1,1,2,13,6,56.0,1.0,1800,1,1.0,5.4,26.0,44.0,26.0,0.0,11,121.2
34497,1,1,4,14,2,54.0,1.0,2000,1,1.0,12.6,-27.0,48.7,46.0,0.0,14,142.3
34498,1,1,2,13,3,53.0,1.0,1800,1,1.0,1.3,62.0,40.4,82.0,200.0,2,117.10000000000001
34499,1,1,1,16,2,54.0,1.0,1200,1,-5.0,0.9,51.0,40.2,72.0,0.0,6,74.7
34500,1,1,6,15,9,56.0,1.0,2200,1,-6.0,0,85.0,36.9,8.0,510.0,1,135.5
34501,1,1,4,14,13,55.0,1.0,2000,1,1.0,4,41.0,42.7,4.0,0.0,13,133.70000000000002
34502,1,1,1,16,10,52.0,1.0,1200,1,-5.0,-0.2,63.0,39.8,76.0,510.0,1,73.80000000000001
34503,1,1,1,16,14,54.0,1.0,1200,1,-5.0,1.5,42.0,41.0,68.0,0.0,10,75.30000000000001
34504,1,1,1,16,5,52.0,1.0,1200,1,-5.0,1.5,42.0,39.6,42.0,0.0,12,75.30000000000001
34505,1,1,2,16,6,56.0,1.0,1800,1,-4.0,4.9,35.0,41.8,52.0,0.0,16,120.50000000000001
34506,1,1,3,16,7,56.0,1.0,1200,1,-8.0,3.1,35.0,40.5,60.0,0.0,13,75.60000000000001
34507,1,1,5,16,5,54.0,1.0,1800,1,-6.0,-0.1,71.0,35.7,30.0,510.0,1,111.4
34508,1,1,5,16,3,54.0,1.0,1800,1,-6.0,2,49.0,36.9,34.0,0.0,13,113.4
34509,1,1,6,15,11,56.0,1.0,2200,1,-6.0,0,87.0,37.6,0.0,200.0,2,135.5
34510,1,1,6,15,15,54.0,1.0,2200,1,-6.0,1.1,77.0,37.8,62.0,0.0,10,136.6
34511,1,1,1,16,4,52.0,1.0,1400,1,1.0,-0.6,89.0,39.0,16.0,510.0,1,85.5
34512,1,1,1,16,14,54.0,1.0,1400,1,1.0,1.5,71.0,39.8,64.0,0.0,6,87.0
34513,1,1,1,16,2,51.0,1.0,1400,1,1.0,2.1,64.0,38.7,82.0,0.0,8,87.60000000000001
34514,1,1,1,16,15,51.0,1.0,1400,1,1.0,4,42.0,40.5,72.0,0.0,15,89.5
34515,1,1,2,13,1,56.0,1.0,1800,1,1.0,1.3,62.0,40.0,18.0,130.0,3,117.10000000000001
34516,1,1,2,13,5,56.0,1.0,1800,1,1.0,1.3,0.0,40.0,76.0,0.0,3,117.10000000000001
34517,1,1,3,13,2,56.0,1.0,1200,1,1.0,0.7,58.0,38.3,34.0,77.0,4,75.0
34518,1,1,3,13,11,54.0,1.0,1200,1,1.0,1.8,45.0,37.9,30.0,0.0,10,76.10000000000001
34519,1,1,6,16,13,54.0,1.0,1800,1,-9.0,1.1,78.0,34.7,52.0,0.0,6,109.0
34520,1,1,6,16,10,54.0,1.0,1800,1,-9.0,1.9,68.0,36.1,38.0,0.0,10,109.80000000000001
34521,1,1,6,16,11,53.0,1.0,1800,1,-9.0,3.2,55.0,36.5,52.0,0.0,13,111.10000000000001
34522,1,1,6,16,15,54.0,1.0,1800,1,-9.0,3.7,51.0,37.2,54.0,0.0,15,111.60000000000001
34523,1,1,6,16,1,53.0,1.0,1800,1,-9.0,4.7,41.0,38.6,70.0,0.0,16,112.60000000000001
34524,1,1,5,16,5,56.0,1.0,1800,1,1.0,-0.4,79.0,37.6,96.0,600.0,1,115.7
34525,1,1,5,16,3,56.0,1.0,1800,1,1.0,0.4,76.0,37.7,14.0,240.0,2,116.10000000000001
34526,1,1,5,16,12,56.0,1.0,1800,1,1.0,0.9,71.0,38.0,6.0,150.0,3,116.60000000000001
34527,1,1,5,16,9,55.0,1.0,1800,1,1.0,2.1,58.0,39.2,72.0,0.0,6,117.80000000000001
34528,1,1,5,16,16,56.0,1.0,1800,1,1.0,4,42.0,39.6,16.0,0.0,9,119.7
34529,1,1,5,16,2,56.0,1.0,1800,1,1.0,4.1,41.0,39.3,76.0,0.0,10,119.80000000000001
34530,1,1,5,16,15,56.0,1.0,1800,1,1.0,4.1,41.0,40.8,40.0,0.0,11,119.80000000000001
34531,1,1,5,16,10,56.0,1.0,1800,1,1.0,6.4,20.0,42.4,12.0,0.0,14,122.10000000000001
34532,1,1,5,16,11,55.0,1.0,1800,1,1.0,11.7,-27.0,45.1,74.0,0.0,16,127.4
34533,1,1,4,16,6,56.0,1.0,1800,1,-6.0,1.6,74.0,39.6,64.0,0.0,6,115.9
34534,1,1,4,16,15,56.0,1.0,1800,1,-6.0,1.7,74.0,39.0,16.0,0.0,9,116.00000000000001
34535,1,1,4,16,10,56.0,1.0,1800,1,-6.0,0.3,85.0,38.6,86.0,290.0,2,114.60000000000001
34536,1,1,4,16,3,56.0,1.0,1800,1,-6.0,1.6,76.0,38.5,68.0,0.0,8,115.9
34537,1,1,4,16,8,56.0,1.0,1800,1,-6.0,1.5,75.0,39.8,86.0,73.0,5,115.80000000000001
34538,1,1,4,16,13,56.0,1.0,1800,1,-6.0,-0.3,88.0,38.4,14.0,730.0,1,114.30000000000001
34539,1,1,4,16,9,54.0,1.0,1800,1,-6.0,1.2,77.0,39.8,74.0,110.0,4,115.50000000000001
34540,1,1,4,16,7,56.0,1.0,1800,1,-6.0,1.6,74.0,39.5,96.0,0.0,7,115.9
34541,1,1,4,16,2,56.0,1.0,1800,1,-6.0,2,70.0,39.1,80.0,0.0,12,116.30000000000001
34542,1,1,4,16,4,54.0,1.0,1800,1,-6.0,3.7,55.0,41.1,56.0,0.0,14,118.00000000000001
34543,1,1,4,16,16,56.0,1.0,1800,1,-6.0,4,53.0,41.5,72.0,0.0,15,118.30000000000001
34544,1,1,4,16,11,56.0,1.0,1800,1,-6.0,2.8,63.0,39.5,88.0,0.0,13,117.10000000000001
34545,1,1,4,16,14,56.0,1.0,1800,1,-6.0,0.4,84.0,38.9,42.0,180.0,3,114.7
34546,1,1,4,16,12,56.0,1.0,1800,1,-6.0,1.8,73.0,39.1,98.0,0.0,11,116.10000000000001
34563,1,1,10,16,12,58.0,1.0,1600,1,7.0,1,102.0,37.2,10.0,0.0,10,95.10000000000001
34564,1,1,10,16,14,56.0,1.0,1600,1,7.0,0.4,109.0,35.5,66.0,380.0,4,94.5
34565,1,1,10,16,8,57.0,1.0,1600,1,7.0,2,91.0,38.5,72.0,0.0,14,96.10000000000001
34566,1,1,10,16,7,56.0,1.0,1600,1,7.0,0.8,104.0,36.3,8.0,0.0,8,94.9
34567,1,1,10,16,3,57.0,1.0,1600,1,7.0,2.7,84.0,39.2,96.0,0.0,15,96.80000000000001
34568,1,1,10,16,4,57.0,1.0,1600,1,7.0,0.1,111.0,36.3,70.0,1010.2,2,94.2
34569,1,1,10,16,13,56.0,1.0,1600,1,7.0,3,81.0,39.7,54.0,0.0,16,97.10000000000001
34570,1,1,10,16,6,56.0,1.0,1600,1,7.0,0.3,109.0,36.1,90.0,635.1,3,94.4
34571,1,1,10,16,10,56.0,1.0,1600,1,7.0,0.6,106.0,36.1,4.0,250.0,5,94.7
34572,1,1,10,12,2,56.0,1.0,1800,1,-3.0,-0.1,86.0,37.9,90.0,1038.0,1,114.0
34573,1,1,10,12,1,56.0,1.0,1800,1,-3.0,0.9,80.0,37.8,66.0,0.0,6,114.9
34574,1,1,10,12,1,56.0,1.0,1800,1,-3.0,0.9,80.0,37.8,66.0,0.0,6,114.9
34575,1,1,10,12,8,56.0,1.0,1800,1,-3.0,1.6,72.0,39.3,70.0,0.0,8,115.60000000000001
34576,1,1,10,12,3,56.0,1.0,1800,1,-3.0,1.2,77.0,38.3,78.0,0.0,7,115.2
34577,1,1,10,12,11,56.0,1.0,1800,1,-3.0,0.2,85.0,37.7,10.0,254.0,3,114.2
34578,1,1,10,12,9,56.0,1.0,1800,1,-3.0,0.2,85.0,38.0,74.0,150.0,4,114.2
34579,1,1,10,12,7,54.0,1.0,1800,1,-3.0,2.4,65.0,40.2,2.0,0.0,11,116.4
34580,1,1,10,12,10,56.0,1.0,1800,1,-3.0,2.4,65.0,39.8,6.0,0.0,10,116.4
34581,1,1,9,11,7,53.0,1.0,2600,1,-2.0,3.2,80.0,38.5,96.0,0.0,10,162.5
34582,1,1,9,11,5,55.0,1.0,2600,1,-2.0,0.4,99.0,35.5,80.0,606.8,2,159.70000000000002
34583,1,1,9,11,11,54.0,1.0,2600,1,-2.0,2.6,84.0,37.6,86.0,0.0,9,161.9
34584,1,1,9,11,4,53.0,1.0,2600,1,-2.0,1.1,93.0,36.6,96.0,150.0,5,160.4
34585,1,1,9,11,2,56.0,1.0,2600,1,-2.0,1.9,88.0,37.1,96.0,0.0,8,161.20000000000002
34586,1,1,9,11,6,55.0,1.0,2600,1,-2.0,1.6,90.0,37.2,10.0,0.0,7,160.9
34587,1,1,9,11,3,54.0,1.0,2600,1,-2.0,-0.4,101.0,35.8,30.0,1523.8,1,159.3
34588,1,1,9,11,8,54.0,1.0,2600,1,-2.0,0.9,94.0,36.7,82.0,383.4,3,160.20000000000002
34589,1,1,9,11,1,55.0,1.0,2600,1,-2.0,1,94.0,37.0,58.0,230.0,4,160.3
34590,1,1,9,11,10,53.0,1.0,2600,1,-2.0,1.4,91.0,37.5,8.0,0.0,6,160.70000000000002
34591,1,1,9,11,9,55.0,1.0,2600,1,-2.0,5.7,64.0,41.7,18.0,0.0,11,165.0
34602,1,1,10,13,4,55.0,1.0,2000,1,-4.0,1,96.0,38.0,84.0,738.0,2,126.10000000000001
34603,1,1,10,13,11,56.0,1.0,2000,1,-4.0,-1,104.0,37.5,10.0,1848.0,1,125.10000000000001
34604,1,1,10,13,9,54.0,1.0,2000,1,-4.0,1.8,90.0,39.1,96.0,0.0,11,126.9
34605,1,1,10,13,13,56.0,1.0,2000,1,-4.0,1.6,91.0,38.9,10.0,0.0,9,126.7
34606,1,1,10,13,2,56.0,1.0,2000,1,-4.0,1.7,90.0,39.0,86.0,0.0,10,126.80000000000001
34607,1,1,10,13,1,55.0,1.0,2000,1,-4.0,2.3,86.0,40.0,68.0,0.0,12,127.4
34608,1,1,10,13,3,52.0,1.0,2000,1,-4.0,1.5,92.0,39.2,74.0,0.0,7,126.60000000000001
34609,1,1,10,13,7,55.0,1.0,2000,1,-4.0,1.3,94.0,38.6,86.0,182.0,5,126.4
34610,1,1,10,13,10,54.0,1.0,2000,1,-4.0,3.3,78.0,40.4,16.0,0.0,13,128.4
34611,1,1,12,11,9,54.0,1.0,1600,1,-2.0,0.3,104.0,34.3,88.0,230.0,4,94.2
34612,1,1,12,11,6,55.0,1.0,1600,1,-2.0,0.7,97.0,35.2,86.0,0.0,9,94.60000000000001
34613,1,1,12,11,7,55.0,1.0,1600,1,-2.0,1.1,95.0,35.1,68.0,0.0,11,95.0
34614,1,1,12,11,2,54.0,1.0,1600,1,-2.0,0.2,103.0,34.8,78.0,606.6,2,94.10000000000001
34615,1,1,12,11,10,56.0,1.0,1600,1,-2.0,0.2,104.0,34.5,8.0,383.3,3,94.10000000000001
34616,1,1,12,11,8,54.0,1.0,1600,1,-2.0,0.5,102.0,34.2,18.0,0.0,8,94.4
