現在時刻,予測時刻,オーダー,予測値,MACD_judge,現在価格,tp,sl
2021/04/10/ 12:10:43,2021-03-26 18:00,買い注文,109.386,0,109.43,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:43,2021-03-26 18:15,買い注文,109.421,0,109.428,109.465,109.32
2021/04/10/ 12:10:43,2021-03-26 18:30,買い注文,109.43,0,109.47399999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:44,2021-03-26 18:45,買い注文,109.448,0,109.439,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:44,2021-03-26 19:00,売り注文,109.405,0,109.41999999999999,motikosi,109.52799999999999
2021/04/10/ 12:10:44,2021-03-26 19:15,買い注文,109.42,0,109.463,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:44,2021-03-26 19:30,買い注文,109.456,0,109.47399999999999,109.511,109.36599999999999
2021/04/10/ 12:10:44,2021-03-26 19:45,買い注文,109.474,0,109.52,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:44,2021-03-26 20:00,買い注文,109.512,0,109.52799999999999,109.565,109.41999999999999
2021/04/10/ 12:10:45,2021-03-26 20:15,買い注文,109.529,0,109.55,109.587,109.442
2021/04/10/ 12:10:45,2021-03-26 20:30,買い注文,109.561,0,109.58,109.617,109.472
2021/04/10/ 12:10:45,2021-03-26 20:45,買い注文,109.584,0,109.632,109.66900000000001,109.524
2021/04/10/ 12:10:45,2021-03-26 21:00,買い注文,109.645,0,109.67,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:45,2021-03-26 21:15,買い注文,109.669,0,109.67,109.70700000000001,109.562
2021/04/10/ 12:10:45,2021-03-26 21:30,買い注文,109.721,0,109.756,109.793,109.648
2021/04/10/ 12:10:45,2021-03-26 21:45,買い注文,109.802,0,109.81200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:46,2021-03-26 22:00,買い注文,109.811,1,109.76100000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:46,2021-03-26 22:15,売り注文,109.751,0,109.723,motikosi,109.831
2021/04/10/ 12:10:46,2021-03-26 22:30,買い注文,109.786,1,109.79700000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:46,2021-03-26 22:45,買い注文,109.795,1,109.772,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:46,2021-03-26 23:00,売り注文,109.791,1,109.77499999999999,motikosi,109.883
2021/04/10/ 12:10:46,2021-03-26 23:15,買い注文,109.802,1,109.77900000000001,motikosi,109.88700000000001
2021/04/10/ 12:10:46,2021-03-26 23:30,買い注文,109.838,1,109.81,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:47,2021-03-26 23:45,売り注文,109.817,1,109.762,motikosi,109.87
2021/04/10/ 12:10:47,2021-03-27 00:00,売り注文,109.793,1,109.793,109.756,109.90100000000001
2021/04/10/ 12:10:47,2021-03-27 00:15,買い注文,109.804,1,109.78,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:47,2021-03-27 00:30,売り注文,109.758,1,109.688,109.651,109.796
2021/04/10/ 12:10:47,2021-03-27 00:45,売り注文,109.664,1,109.628,motikosi,109.736
2021/04/10/ 12:10:47,2021-03-27 01:00,売り注文,109.641,1,109.678,motikosi,109.786
2021/04/10/ 12:10:48,2021-03-27 01:15,買い注文,109.673,1,109.669,109.706,109.56099999999999
2021/04/10/ 12:10:48,2021-03-27 01:30,売り注文,109.622,1,109.554,motikosi,109.662
2021/04/10/ 12:10:48,2021-03-27 01:45,売り注文,109.539,1,109.57499999999999,motikosi,109.68299999999999
2021/04/10/ 12:10:48,2021-03-27 02:00,買い注文,109.563,1,109.588,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:48,2021-03-27 02:15,買い注文,109.581,1,109.61399999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:48,2021-03-27 02:30,買い注文,109.616,1,109.634,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:48,2021-03-27 02:45,買い注文,109.617,0,109.62,109.65700000000001,109.512
2021/04/10/ 12:10:49,2021-03-27 03:00,買い注文,109.628,0,109.65799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:49,2021-03-27 03:15,買い注文,109.662,0,109.67200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:49,2021-03-27 03:30,買い注文,109.677,0,109.68,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:49,2021-03-27 03:45,売り注文,109.674,1,109.681,motikosi,109.789
2021/04/10/ 12:10:49,2021-03-27 04:00,売り注文,109.667,0,109.663,motikosi,109.771
2021/04/10/ 12:10:49,2021-03-27 04:15,売り注文,109.665,0,109.675,motikosi,109.783
2021/04/10/ 12:10:49,2021-03-27 04:30,買い注文,109.67,1,109.686,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:50,2021-03-27 04:45,売り注文,109.665,1,109.65499999999999,motikosi,109.76299999999999
2021/04/10/ 12:10:50,2021-03-27 05:00,売り注文,109.641,1,109.643,motikosi,109.751
2021/04/10/ 12:10:50,2021-03-27 05:15,売り注文,109.639,1,109.653,motikosi,109.76100000000001
2021/04/10/ 12:10:50,2021-03-27 05:30,買い注文,109.643,1,109.62799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:50,2021-03-27 05:45,売り注文,109.622,0,109.644,motikosi,109.75200000000001
2021/04/10/ 12:10:50,2021-03-27 06:00,買い注文,109.656,0,109.686,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:50,2021-03-27 06:15,買い注文,109.681,0,109.68499999999999,motikosi,109.79299999999999
2021/04/10/ 12:10:51,2021-03-29 06:30,売り注文,109.677,0,109.679,motikosi,109.787
2021/04/10/ 12:10:51,2021-03-29 06:45,買い注文,109.702,0,109.72,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:51,2021-03-29 07:00,買い注文,109.718,0,109.712,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:51,2021-03-29 07:15,買い注文,109.721,0,109.71,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:51,2021-03-29 07:30,売り注文,109.719,1,109.71,109.67299999999999,109.818
2021/04/10/ 12:10:51,2021-03-29 07:45,売り注文,109.693,1,109.68499999999999,motikosi,109.79299999999999
2021/04/10/ 12:10:51,2021-03-29 08:00,売り注文,109.685,0,109.681,motikosi,109.789
2021/04/10/ 12:10:52,2021-03-29 08:15,買い注文,109.717,0,109.72,109.757,109.612
2021/04/10/ 12:10:52,2021-03-29 08:30,買い注文,109.747,0,109.764,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:52,2021-03-29 08:45,買い注文,109.781,0,109.78200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:52,2021-03-29 09:00,買い注文,109.79,0,109.773,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:52,2021-03-29 09:15,売り注文,109.786,0,109.76599999999999,motikosi,109.874
2021/04/10/ 12:10:52,2021-03-29 09:30,買い注文,109.8,1,109.794,109.831,109.68599999999999
2021/04/10/ 12:10:52,2021-03-29 09:45,売り注文,109.755,1,109.696,109.65899999999999,109.804
2021/04/10/ 12:10:53,2021-03-29 10:00,売り注文,109.669,1,109.652,motikosi,109.76
2021/04/10/ 12:10:53,2021-03-29 10:15,売り注文,109.658,1,109.693,109.65599999999999,109.801
2021/04/10/ 12:10:53,2021-03-29 10:30,買い注文,109.665,1,109.671,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:53,2021-03-29 10:45,売り注文,109.652,1,109.68499999999999,motikosi,109.79299999999999
2021/04/10/ 12:10:53,2021-03-29 11:00,買い注文,109.686,1,109.686,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:53,2021-03-29 11:15,売り注文,109.663,1,109.63300000000001,motikosi,109.74100000000001
2021/04/10/ 12:10:54,2021-03-29 11:30,売り注文,109.622,1,109.62499999999999,109.58799999999998,109.73299999999999
2021/04/10/ 12:10:54,2021-03-29 11:45,売り注文,109.583,1,109.55499999999999,109.51799999999999,109.663
2021/04/10/ 12:10:54,2021-03-29 12:00,売り注文,109.525,1,109.52900000000001,motikosi,109.63700000000001
2021/04/10/ 12:10:54,2021-03-29 12:15,売り注文,109.494,1,109.509,motikosi,109.617
2021/04/10/ 12:10:54,2021-03-29 12:30,売り注文,109.478,1,109.481,motikosi,109.589
2021/04/10/ 12:10:54,2021-03-29 12:45,売り注文,109.445,1,109.447,motikosi,109.555
2021/04/10/ 12:10:54,2021-03-29 13:00,売り注文,109.44,0,109.481,motikosi,109.589
2021/04/10/ 12:10:55,2021-03-29 13:15,買い注文,109.474,0,109.522,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:55,2021-03-29 13:30,買い注文,109.501,0,109.531,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:55,2021-03-29 13:45,売り注文,109.498,0,109.527,motikosi,109.635
2021/04/10/ 12:10:55,2021-03-29 14:00,買い注文,109.499,0,109.51799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:55,2021-03-29 14:15,買い注文,109.508,0,109.54799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:55,2021-03-29 14:30,買い注文,109.523,1,109.54799999999999,109.585,109.43999999999998
2021/04/10/ 12:10:55,2021-03-29 14:45,売り注文,109.472,1,109.379,motikosi,109.48700000000001
2021/04/10/ 12:10:56,2021-03-29 15:00,売り注文,109.385,1,109.437,motikosi,109.545
2021/04/10/ 12:10:56,2021-03-29 15:15,買い注文,109.421,0,109.432,109.46900000000001,109.324
2021/04/10/ 12:10:56,2021-03-29 15:30,買い注文,109.432,0,109.48200000000001,109.51900000000002,109.37400000000001
2021/04/10/ 12:10:56,2021-03-29 15:45,買い注文,109.478,0,109.494,109.531,109.386
2021/04/10/ 12:10:56,2021-03-29 16:00,買い注文,109.487,0,109.538,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:56,2021-03-29 16:15,買い注文,109.53,0,109.55799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:56,2021-03-29 16:30,買い注文,109.532,0,109.571,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:57,2021-03-29 16:45,買い注文,109.558,0,109.598,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:57,2021-03-29 17:00,買い注文,109.559,0,109.53299999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:57,2021-03-29 17:15,売り注文,109.516,0,109.541,109.50399999999999,109.649
2021/04/10/ 12:10:57,2021-03-29 17:30,買い注文,109.582,0,109.652,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:57,2021-03-29 17:45,買い注文,109.648,0,109.656,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:57,2021-03-29 18:00,注文無し,109.648,0,109.63999999999999,予測値が同じためオーダーしない,予測値が同じためオーダーしない
2021/04/10/ 12:10:57,2021-03-29 18:15,売り注文,109.646,0,109.64099999999999,motikosi,109.749
2021/04/10/ 12:10:58,2021-03-29 18:30,売り注文,109.64,0,109.631,motikosi,109.739
2021/04/10/ 12:10:58,2021-03-29 18:45,買い注文,109.646,0,109.63799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:58,2021-03-29 19:00,売り注文,109.627,1,109.649,109.612,109.757
2021/04/10/ 12:10:58,2021-03-29 19:15,売り注文,109.606,1,109.549,motikosi,109.65700000000001
2021/04/10/ 12:10:58,2021-03-29 19:30,売り注文,109.55,1,109.585,motikosi,109.693
2021/04/10/ 12:10:58,2021-03-29 19:45,買い注文,109.559,1,109.56200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:59,2021-03-29 20:00,売り注文,109.548,1,109.57,motikosi,109.678
2021/04/10/ 12:10:59,2021-03-29 20:15,買い注文,109.56,1,109.574,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:59,2021-03-29 20:30,売り注文,109.55,0,109.565,motikosi,109.673
2021/04/10/ 12:10:59,2021-03-29 20:45,買い注文,109.577,0,109.62299999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:59,2021-03-29 21:00,買い注文,109.599,0,109.599,motikosi,109.70700000000001
2021/04/10/ 12:10:59,2021-03-29 21:15,買い注文,109.605,0,109.637,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:10:59,2021-03-29 21:30,買い注文,109.624,0,109.632,109.66900000000001,109.524
2021/04/10/ 12:11:00,2021-03-29 21:45,買い注文,109.631,0,109.63799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:00,2021-03-29 22:00,売り注文,109.623,0,109.63499999999999,motikosi,109.743
2021/04/10/ 12:11:00,2021-03-29 22:15,買い注文,109.645,0,109.65799999999999,109.695,109.54999999999998
2021/04/10/ 12:11:00,2021-03-29 22:30,買い注文,109.683,0,109.696,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:00,2021-03-29 22:45,売り注文,109.682,0,109.672,109.63499999999999,109.78
2021/04/10/ 12:11:00,2021-03-29 23:00,売り注文,109.66,0,109.68400000000001,motikosi,109.79200000000002
2021/04/10/ 12:11:01,2021-03-29 23:15,買い注文,109.701,0,109.74,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:01,2021-03-29 23:30,買い注文,109.742,0,109.73700000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:01,2021-03-29 23:45,売り注文,109.738,0,109.72900000000001,motikosi,109.83700000000002
2021/04/10/ 12:11:01,2021-03-30 00:00,売り注文,109.729,1,109.71499999999999,motikosi,109.823
2021/04/10/ 12:11:01,2021-03-30 00:15,売り注文,109.717,0,109.707,motikosi,109.815
2021/04/10/ 12:11:01,2021-03-30 00:30,買い注文,109.74,0,109.76799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:01,2021-03-30 00:45,買い注文,109.766,1,109.76,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:02,2021-03-30 01:00,売り注文,109.755,1,109.74300000000001,109.706,109.85100000000001
2021/04/10/ 12:11:02,2021-03-30 01:15,売り注文,109.726,1,109.703,motikosi,109.811
2021/04/10/ 12:11:02,2021-03-30 01:30,売り注文,109.711,1,109.727,motikosi,109.83500000000001
2021/04/10/ 12:11:02,2021-03-30 01:45,買い注文,109.723,1,109.735,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:02,2021-03-30 02:00,買い注文,109.734,1,109.734,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:02,2021-03-30 02:15,買い注文,109.736,1,109.743,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:02,2021-03-30 02:30,買い注文,109.738,0,109.743,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:03,2021-03-30 02:45,買い注文,109.753,0,109.77600000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:03,2021-03-30 03:00,買い注文,109.771,0,109.77300000000001,motikosi,109.88100000000001
2021/04/10/ 12:11:03,2021-03-30 03:15,買い注文,109.786,0,109.791,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:03,2021-03-30 03:30,買い注文,109.805,0,109.802,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:03,2021-03-30 03:45,買い注文,109.814,0,109.80799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:03,2021-03-30 04:00,買い注文,109.832,0,109.83,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:03,2021-03-30 04:15,買い注文,109.84,1,109.82799999999999,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:04,2021-03-30 04:30,買い注文,109.846,0,109.818,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:04,2021-03-30 04:45,売り注文,109.834,1,109.82900000000001,motikosi,109.93700000000001
2021/04/10/ 12:11:04,2021-03-30 05:00,買い注文,109.847,1,109.82300000000001,motikosi,109.93100000000001
2021/04/10/ 12:11:04,2021-03-30 05:15,売り注文,109.836,1,109.807,motikosi,109.915
2021/04/10/ 12:11:04,2021-03-30 05:30,売り注文,109.812,1,109.787,motikosi,109.89500000000001
2021/04/10/ 12:11:04,2021-03-30 05:45,売り注文,109.804,1,109.80900000000001,motikosi,109.91700000000002
2021/04/10/ 12:11:05,2021-03-30 06:00,買い注文,109.815,1,109.81,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:05,2021-03-30 06:15,買い注文,109.831,1,109.829,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:05,2021-03-30 06:30,売り注文,109.83,1,109.792,109.755,109.9
2021/04/10/ 12:11:05,2021-03-30 06:45,売り注文,109.797,1,109.802,motikosi,109.91000000000001
2021/04/10/ 12:11:05,2021-03-30 07:00,買い注文,109.819,1,109.82,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:05,2021-03-30 07:15,買い注文,109.826,1,109.818,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:05,2021-03-30 07:30,買い注文,109.835,1,109.82600000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:06,2021-03-30 07:45,売り注文,109.812,1,109.785,motikosi,109.893
2021/04/10/ 12:11:06,2021-03-30 08:00,売り注文,109.791,1,109.782,motikosi,109.89
2021/04/10/ 12:11:06,2021-03-30 08:15,売り注文,109.782,1,109.785,motikosi,109.893
2021/04/10/ 12:11:06,2021-03-30 08:30,買い注文,109.807,0,109.814,109.851,109.70599999999999
2021/04/10/ 12:11:06,2021-03-30 08:45,買い注文,109.852,0,109.83,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:06,2021-03-30 09:00,売り注文,109.844,0,109.82400000000001,motikosi,109.93200000000002
2021/04/10/ 12:11:06,2021-03-30 09:15,買い注文,109.866,0,109.847,motikosi,109.955
2021/04/10/ 12:11:07,2021-03-30 09:30,買い注文,109.867,1,109.84,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:07,2021-03-30 09:45,売り注文,109.832,1,109.82499999999999,motikosi,109.93299999999999
2021/04/10/ 12:11:07,2021-03-30 10:00,売り注文,109.828,0,109.82900000000001,motikosi,109.93700000000001
2021/04/10/ 12:11:07,2021-03-30 10:15,買い注文,109.852,0,109.848,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:07,2021-03-30 10:30,買い注文,109.863,0,109.848,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:07,2021-03-30 10:45,売り注文,109.858,0,109.845,motikosi,109.953
2021/04/10/ 12:11:07,2021-03-30 11:00,買い注文,109.906,0,109.92200000000001,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:08,2021-03-30 11:15,買い注文,109.957,1,109.91,ポジション持ち越し,ポジション持ち越し
2021/04/10/ 12:11:08,2021-03-30 11:30,売り注文,109.928,0,109.877,motikosi,109.985
2021/04/10/ 12:11:08,2021-03-30 11:45,売り注文,109.92,0,109.908,motikosi,110.016
2021/04/10/ 12:11:08,2021-03-30 12:00,買い注文,109.934,0,109.904,ポジション持ち越し,ポジション持ち越し
